ASV,Domain,Phylum,Class,Order,Family,Genus,Species,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
894edb6bbf0dd7821500a154a87530c2,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group.3,NA,894edb6bbf0dd7821500a154a87530c2,19.563384718482137,-2.7615624333618496,0.7849697591496393,-3.518049454992331,4.347313360023301e-4,0.001201904281888795
223141ee97781bbede60bb494d599448,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__[Eubacterium]_xylanophilum_group,NA,223141ee97781bbede60bb494d599448,23.814733801953984,-2.700338648612867,0.7589966413310363,-3.5577741739111524,3.7401063734936906e-4,0.0010718597533792894
b1afd2ca3861c635eba188c1ce960692,d__Bacteria,p__Bacillota,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Anaerovoracaceae,g__[Eubacterium]_brachy_group,NA,b1afd2ca3861c635eba188c1ce960692,10.918076955623906,-2.6729948551442435,0.49704131586607986,-5.377812205584215,7.53963975787489e-8,4.12050079790837e-7
6326f3883ecfa02452ebaa3af9c5d84c,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.10,NA,6326f3883ecfa02452ebaa3af9c5d84c,11.608589041525526,-2.543195470402418,0.8897487563981499,-2.858329896068294,0.004258773767626738,0.009909028073190924
cc82a5a0b284dea47583c8afa5a99755,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Intestinimonas.1,NA,cc82a5a0b284dea47583c8afa5a99755,75.0186218026897,-2.508561194888314,0.7392357106534513,-3.393452397843251,6.901755265420861e-4,0.0018021249859710025
75becb2d36234aba744a63a5352d7bcf,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.11,NA,75becb2d36234aba744a63a5352d7bcf,43.32908703199332,-2.4108747081017055,0.7255128766298029,-3.322993685929944,8.905693023549098e-4,0.0022998218247626792
b310236a69032ef47e5c274f5256115a,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group.4,NA,b310236a69032ef47e5c274f5256115a,123.90680259120089,-2.339024152574111,0.8838508289504089,-2.6464014921519623,0.008135319580868515,0.017867290668262627
0f276b28ea3ba352f6fd667c1e298c38,d__Bacteria,p__Bacillota,c__Clostridia,o__Clostridia_UCG-014,f__Incertae_Sedis,g__Incertae_Sedis.7,NA,0f276b28ea3ba352f6fd667c1e298c38,68.6848182590869,-2.3386158663268874,0.8071471052767312,-2.897384938926456,0.0037628773850110434,0.009002639056242105
d85f7c80c1ad16d5903ce9d78ade5916,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,NA.12,NA,d85f7c80c1ad16d5903ce9d78ade5916,110.27294804393716,-2.2404935874007066,0.3269128220720806,-6.853489481384437,7.2069953562287856e-12,6.514015033514479e-11
5fbc483f79cd97d3a7253931f37c33e8,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Flavonifractor,NA,5fbc483f79cd97d3a7253931f37c33e8,27.352643974338758,-2.217705725960646,0.8320152498535104,-2.6654628341861626,0.0076882429324984245,0.017207019896544093
43202fe954709a694e31c3a1be7e889b,d__Bacteria,p__Bacillota,c__Clostridia,o__Clostridia_UCG-014,f__Incertae_Sedis,g__Incertae_Sedis.8,NA,43202fe954709a694e31c3a1be7e889b,3.4516067322231057,-2.177298649558314,0.7521111893791885,-2.8949159117756396,0.00379260113433178,0.009002639056242105
3562d3a0374b9f2ed190c1a7aa7dedb7,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_UCG-006.1,NA,3562d3a0374b9f2ed190c1a7aa7dedb7,36.34686479860348,-2.1722970962013712,0.6134228905141899,-3.541271657437637,3.9820336207891993e-4,0.0011274432540788698
ce78414357068359ddae6a47b6592a08,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Incertae_Sedis.9,NA,ce78414357068359ddae6a47b6592a08,33.60974176450589,-2.1706612315087215,0.5475176771008402,-3.9645500452197004,7.353451917549532e-5,2.304081600832187e-4
504efe2f63f610a0f92e8cd040e2f916,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Negativibacillus,NA,504efe2f63f610a0f92e8cd040e2f916,2.1519969234137766,-2.1327056204473944,0.6135554883118809,-3.4759783932750077,5.089932920300905e-4,0.00139085376310548
25f537c4856de1617e682de90caba215,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group.5,NA,25f537c4856de1617e682de90caba215,154.79031901065127,-2.1139903314310877,0.38904453066718825,-5.433800413041972,5.5166283627325664e-8,3.241019163105383e-7
6116fd7dc95407952dfa6a8cad835556,d__Bacteria,p__Bacillota,c__Bacilli,o__Erysipelotrichales,f__Erysipelatoclostridiaceae,NA.13,NA,6116fd7dc95407952dfa6a8cad835556,22.349047657883457,-2.1121042295912793,0.7098080254506031,-2.9755992519955874,0.002924167089952582,0.007084322331328419
0f2a5acc53e55f2c9f0c7409421dc5a0,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Anaerotruncus,NA,0f2a5acc53e55f2c9f0c7409421dc5a0,181.53129346801066,-2.0230159761916813,0.6168942431421899,-3.2793562246379886,0.0010404421096840036,0.0026576510410406613
6d4ab2107d92228c6751838e7dbbe697,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__GCA-900066575.2,NA,6d4ab2107d92228c6751838e7dbbe697,54.30700481729994,-2.0163766310313616,0.5916192836885651,-3.408233447800874,6.53849307589309e-4,0.0017264560368931193
103728163337d3c6e1d01f1491bf25dc,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Acetatifactor.2,NA,103728163337d3c6e1d01f1491bf25dc,31.16793861663557,2.180464751788451,0.8459025198178513,2.577678515791597,0.009946648926038222,0.021058220699270113
4a18a72af06424cd6600b6f548ea8f05,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__[Eubacterium]_siraeum_group,NA,4a18a72af06424cd6600b6f548ea8f05,120.30159218612224,2.198401134956231,0.4583018978871145,4.796840565337839,1.6118779568720258e-6,6.461037063898109e-6
c3e8496b70f7341450e298f29c5fa4e5,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__[Eubacterium]_xylanophilum_group.1,NA,c3e8496b70f7341450e298f29c5fa4e5,15.745809829321567,2.225355654531904,0.7195459125302484,3.092722251324518,0.0019832966225881684,0.004906049540086522
5f3d00d14c041d84bcdb3d126ce24330,d__Bacteria,p__Bacillota,c__Clostridia,o__Clostridia_vadinBB60_group,f__Incertae_Sedis,g__Incertae_Sedis.10,NA,5f3d00d14c041d84bcdb3d126ce24330,48.21100368446898,2.4189106540466674,0.6875233733503227,3.5182958831773834,4.343278002445231e-4,0.001201904281888795
85b3a528cad6b1fe3ee69fb688c4039a,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiia,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,NA,85b3a528cad6b1fe3ee69fb688c4039a,8.041171872105688,2.599792662480434,0.7589704218178294,3.4254202637483613,6.138490858814793e-4,0.001639256081615314
d46e2205f0c6ecf67b51f83d111c509c,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia-Shigella,NA,d46e2205f0c6ecf67b51f83d111c509c,64.25201970474069,2.6179449928966085,0.5435513008707428,4.816371497414849,1.461922366492295e-6,6.027223791678761e-6
cc8e1142005e4d17c538cc17cf7a8b14,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.14,NA,cc8e1142005e4d17c538cc17cf7a8b14,11.68721481402886,2.8890760097590698,0.7311247734071875,3.95154987881945,7.764668398149378e-5,2.4009172020593471e-4
bbc6a214626b3f3c4b8b1d953beeff7c,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.11,NA,bbc6a214626b3f3c4b8b1d953beeff7c,8.220651880953541,3.055304122200522,0.8892305724738754,3.4358963994012743,5.905967695452526e-4,0.0015952901246337283
8c65d91e013525d1c8606fab40e0a88b,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia.1,NA,8c65d91e013525d1c8606fab40e0a88b,26.503046448299955,3.5933799324429727,0.6521460245678667,5.5100848538087215,3.5866075773138527e-8,2.341257724079876e-7
c2236727ffae6d3d4521989084fcbe7b,d__Bacteria,p__Bacillota,c__Clostridia,o__Clostridia_vadinBB60_group,f__Incertae_Sedis,g__Incertae_Sedis.12,NA,c2236727ffae6d3d4521989084fcbe7b,53.959991735319726,3.6371629141977717,0.7152271585694683,5.085325508992823,3.66996100965481e-7,1.834980504827405e-6
9b4036adb487adfe4ca484346b5b9a7b,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group.6,NA,9b4036adb487adfe4ca484346b5b9a7b,62.25236180225719,3.7600493110877764,0.7626051544039867,4.930532254304574,8.20058747387838e-7,3.6361095403045648e-6
86555947ddfc576c1bb9c42deb3998df,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,NA.15,NA,86555947ddfc576c1bb9c42deb3998df,27.854923911504287,3.8739329198098282,0.7869017783593253,4.923019652957072,8.521889049187689e-7,3.6411707755620122e-6
41f5c878cebd5919bf3ec822bcda3aa7,d__Bacteria,p__Bacillota,c__Clostridia,o__Clostridia_UCG-014,f__Incertae_Sedis,g__Incertae_Sedis.13,NA,41f5c878cebd5919bf3ec822bcda3aa7,27.202944773624274,4.161702955924293,0.7579136407646705,5.490998884418398,3.9966687887027996e-8,2.5208335448606807e-7
ef3a40c4f26b5019887d73ceaaab84f2,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group.7,NA,ef3a40c4f26b5019887d73ceaaab84f2,259.5848031988761,4.324402855915479,0.8564189413707944,5.049401229956203,4.4319700992671995e-07,2.1698186944328997e-6
d2e0c58f3e2b97c342c9c190ef1763f7,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Acetatifactor.3,NA,d2e0c58f3e2b97c342c9c190ef1763f7,99.41700890445614,4.427086922255312,0.8187012041281915,5.407451338696362,6.392790358428967e-8,3.5769184148352556e-7
