ASV,Domain,Phylum,Class,Order,Family,Genus,Species,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
5764a2920b99d13e54f43dd869a800c2,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,NA,5764a2920b99d13e54f43dd869a800c2,15.58308773865971,-4.660586368214303,0.7245280188034686,-6.432582656928975,1.2545376801277794e-10,1.0529155529643863e-9
b8455681fc92d051fdd023aa62417fb3,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Butyribacter,NA,b8455681fc92d051fdd023aa62417fb3,42.931843492929,-4.631397964460084,0.9080047535607781,-5.100631848344258,3.385214627477481e-7,1.7294031249069739e-6
1aeccc15c16a48616976f501a98a64be,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA,NA,1aeccc15c16a48616976f501a98a64be,59.893847709697575,-4.484896223936827,0.86956169119054,-5.157651572479506,2.500664008503276e-7,1.3355819136324315e-6
e07164dc4c344fb8e6717042190ef640,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.1,NA,e07164dc4c344fb8e6717042190ef640,523.0475305040686,-4.245609039115865,1.049984283488426,-4.0434977036136415,5.265967223561051e-5,1.9642893611695984e-4
37a7e187d35366eb6167cbe90e558af1,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.2,NA,37a7e187d35366eb6167cbe90e558af1,571.9836972339963,-4.225983100703189,1.0862050020618281,-3.8905944022366423,9.999896312993381e-5,3.507426318736485e-4
f0d4d3a6d12291a52f75c0e2657afec4,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__ASF356,NA,f0d4d3a6d12291a52f75c0e2657afec4,9.91382762984152,-4.118689578132049,0.7369399757128459,-5.588907799645445,2.2850222916008194e-8,1.4131058908584015e-7
b84e363885e7b59703e96a0d4c9ee61f,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_UCG-006,NA,b84e363885e7b59703e96a0d4c9ee61f,13.429716101939604,-4.0643602344151555,0.7926457473614257,-5.127587258172614,2.934789691005033e-7,1.5326123941915171e-6
0b0e03a032c5cc2b1c3b7af60839de9a,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.3,NA,0b0e03a032c5cc2b1c3b7af60839de9a,57.09883416722189,-3.924737966596549,0.8404003573861022,-4.6700812679371815,3.0108060187559172e-6,1.3873321851130205e-5
64ea8a4a546fe172947c0b69c4b44809,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis,NA,64ea8a4a546fe172947c0b69c4b44809,266.7458985903349,-3.77367637298193,0.9954876687220504,-3.7907816355237807,1.5017394116263556e-4,5.114619735249182e-4
f3e9d78daeea42d345080748e31ae3dd,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Colidextribacter.1,NA,f3e9d78daeea42d345080748e31ae3dd,4.671891840552843,-3.716006613437587,0.5815990318577088,-6.389292983463438,1.6665448360502236e-10,1.3054601215726751e-9
675df60bfe10a0076c6359d6ce9e3c6f,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.4,NA,675df60bfe10a0076c6359d6ce9e3c6f,35.530516295441096,-3.6257458516230763,0.672733121397678,-5.38957535506827,7.062436228125251e-8,4.095743557521799e-7
3562d3a0374b9f2ed190c1a7aa7dedb7,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_UCG-006.1,NA,3562d3a0374b9f2ed190c1a7aa7dedb7,36.34686479860348,-3.380483165739021,0.6274717349360913,-5.387466841169072,7.145765355676331e-8,4.095743557521799e-7
1ca6c232223e11140a64765c71b31445,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.1,NA,1ca6c232223e11140a64765c71b31445,53.39669014096462,-3.3500422202239015,0.7918492382719474,-4.2306566178363685,2.330101413602572e-5,9.28091241011194e-5
33db715225edf6ee33a8e8bbb7a48728,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.5,NA,33db715225edf6ee33a8e8bbb7a48728,50.22959450214663,-3.3399657972677397,0.8369678067407649,-3.990554678887705,6.59189492549612e-5,2.383223549987059e-4
d2d480b667c0d25176b7ad8e933c0ae7,d__Bacteria,p__Bacillota,c__Bacilli,o__Erysipelotrichales,f__Erysipelatoclostridiaceae,g__Massiliomicrobiota,NA,d2d480b667c0d25176b7ad8e933c0ae7,9.419618500001222,-3.3176707775026655,0.7214244329043291,-4.598777953979602,4.249764369189384e-6,1.9205665899221255e-5
5331f57ab0f2e416cce5e856ca82bc07,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__GCA-900066575.1,NA,5331f57ab0f2e416cce5e856ca82bc07,7.7146329816964,-3.2379193313476113,0.7807539966379254,-4.147169717082083,3.366105459196486e-5,1.2758625530825393e-4
836bfc88bc7799209a2398d0ee5fc221,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Butyribacter.1,NA,836bfc88bc7799209a2398d0ee5fc221,12.336078375758117,-3.2286600859321495,0.7424442432365698,-4.348690309533966,1.3695294501249376e-5,5.729903521328977e-5
975e80e15eee8e00f49bdf8e8df3b94d,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.6,NA,975e80e15eee8e00f49bdf8e8df3b94d,7.465594706563187,-3.1730278389914086,0.722591521730982,-4.391177786573469,1.1273830911146537e-5,4.896611363685008e-5
54dcb911e3ab04e9d5b30c3912100b41,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group,NA,54dcb911e3ab04e9d5b30c3912100b41,1080.953083165383,-3.16389374850731,0.7548156486109273,-4.191611228953405,2.769803356328159e-5,1.0848396478951955e-4
